,顾客编号,1月消费金额,2月消费金额,3月消费金额,4月消费金额,总消费金额
2271,2271,0.0,0.0,0.0,40.38,40.38
2145,2145,0.0,0.0,40.21,0.0,40.21
1493,1493,0.0,40.16,0.0,0.0,40.16
1783,1783,0.0,0.0,40.14,0.0,40.14
768,768,40.010000000000005,0.0,0.0,0.0,40.010000000000005
1947,1947,0.0,0.0,40.0,0.0,40.0
1831,1831,0.0,0.0,40.0,0.0,40.0
2148,2148,0.0,0.0,39.900000000000006,0.0,39.900000000000006
1929,1929,0.0,0.0,39.839999999999996,0.0,39.839999999999996
1063,1063,39.82,0.0,0.0,0.0,39.82
2092,2092,0.0,0.0,39.8,0.0,39.8
1494,1494,0.0,39.8,0.0,0.0,39.8
2114,2114,0.0,0.0,39.78000000000001,0.0,39.78000000000001
1804,1804,0.0,0.0,39.74,0.0,39.74
185,185,22.37,0.0,17.16,0.0,39.53
2496,2496,0.0,0.0,0.0,39.47,39.47
2014,2014,0.0,0.0,39.1,0.0,39.1
2095,2095,0.0,0.0,39.08,0.0,39.08
1284,1284,0.0,39.04,0.0,0.0,39.04
514,514,39.03,0.0,0.0,0.0,39.03
1753,1753,0.0,39.01,0.0,0.0,39.01
1714,1714,0.0,38.9,0.0,0.0,38.9
967,967,38.9,0.0,0.0,0.0,38.9
1166,1166,38.88,0.0,0.0,0.0,38.88
1313,1313,0.0,38.730000000000004,0.0,0.0,38.730000000000004
407,407,38.7,0.0,0.0,0.0,38.7
1145,1145,38.540000000000006,0.0,0.0,0.0,38.540000000000006
25,25,38.51,0.0,0.0,0.0,38.51
2410,2410,0.0,0.0,0.0,38.4,38.4
2305,2305,0.0,0.0,0.0,38.4,38.4
2084,2084,0.0,0.0,38.36,0.0,38.36
577,577,38.33,0.0,0.0,0.0,38.33
2137,2137,0.0,0.0,38.3,0.0,38.3
1087,1087,7.8,30.43,0.0,0.0,38.23
1379,1379,0.0,38.21,0.0,0.0,38.21
206,206,38.099999999999994,0.0,0.0,0.0,38.099999999999994
2295,2295,0.0,0.0,0.0,37.98,37.98
2336,2336,0.0,0.0,0.0,37.9,37.9
2132,2132,0.0,0.0,37.9,0.0,37.9
2448,2448,0.0,0.0,0.0,37.89,37.89
406,406,37.89,0.0,0.0,0.0,37.89
2540,2540,0.0,0.0,0.0,37.870000000000005,37.870000000000005
1259,1259,0.0,37.800000000000004,0.0,0.0,37.800000000000004
1702,1702,0.0,37.8,0.0,0.0,37.8
2157,2157,0.0,0.0,19.53,18.18,37.71
1428,1428,0.0,37.7,0.0,0.0,37.7
2060,2060,0.0,0.0,37.699999999999996,0.0,37.699999999999996
1928,1928,0.0,0.0,37.64,0.0,37.64
1891,1891,0.0,0.0,37.5,0.0,37.5
1641,1641,0.0,3.9,0.0,33.5,37.4
1844,1844,0.0,0.0,37.32,0.0,37.32
2575,2575,0.0,0.0,0.0,37.3,37.3
446,446,37.2,0.0,0.0,0.0,37.2
451,451,37.05,0.0,0.0,0.0,37.05
1181,1181,12.79,0.0,24.22,0.0,37.01
1223,1223,22.9,0.0,0.0,14.08,36.98
1485,1485,0.0,36.8,0.0,0.0,36.8
946,946,36.77,0.0,0.0,0.0,36.77
2018,2018,0.0,0.0,36.660000000000004,0.0,36.660000000000004
2288,2288,0.0,0.0,0.0,36.65,36.65
1963,1963,0.0,0.0,36.63,0.0,36.63
342,342,23.409999999999997,13.21,0.0,0.0,36.62
574,574,36.6,0.0,0.0,0.0,36.6
2361,2361,0.0,0.0,0.0,36.6,36.6
2094,2094,0.0,0.0,36.53,0.0,36.53
530,530,4.7,10.149999999999999,21.549999999999997,0.0,36.39999999999999
2339,2339,0.0,0.0,0.0,36.39,36.39
2564,2564,0.0,0.0,0.0,36.39,36.39
1506,1506,0.0,15.9,0.0,20.36,36.26
807,807,36.22,0.0,0.0,0.0,36.22
1729,1729,0.0,36.2,0.0,0.0,36.2
1752,1752,0.0,18.79,17.369999999999997,0.0,36.16
2352,2352,0.0,0.0,0.0,36.1,36.1
1664,1664,0.0,36.08,0.0,0.0,36.08
2511,2511,0.0,0.0,0.0,36.04,36.04
276,276,36.04,0.0,0.0,0.0,36.04
2561,2561,0.0,0.0,0.0,36.0,36.0
1406,1406,0.0,35.97,0.0,0.0,35.97
1546,1546,0.0,18.330000000000002,17.599999999999998,0.0,35.93
1930,1930,0.0,0.0,35.870000000000005,0.0,35.870000000000005
141,141,35.720000000000006,0.0,0.0,0.0,35.720000000000006
561,561,35.72,0.0,0.0,0.0,35.72
2235,2235,0.0,0.0,0.0,35.7,35.7
1456,1456,0.0,35.63,0.0,0.0,35.63
1581,1581,0.0,21.7,0.0,13.9,35.6
1768,1768,0.0,35.58,0.0,0.0,35.58
1180,1180,35.5,0.0,0.0,0.0,35.5
639,639,35.5,0.0,0.0,0.0,35.5
53,53,35.44,0.0,0.0,0.0,35.44
157,157,12.440000000000001,0.0,22.799999999999997,0.0,35.239999999999995
1720,1720,0.0,35.18,0.0,0.0,35.18
2427,2427,0.0,0.0,0.0,35.11,35.11
63,63,35.07,0.0,0.0,0.0,35.07
1419,1419,0.0,34.98,0.0,0.0,34.98
1621,1621,0.0,34.96000000000001,0.0,0.0,34.96000000000001
920,920,34.9,0.0,0.0,0.0,34.9
2494,2494,0.0,0.0,0.0,34.81,34.81
2208,2208,0.0,0.0,0.0,34.8,34.8
2066,2066,0.0,0.0,34.8,0.0,34.8
1853,1853,0.0,0.0,34.6,0.0,34.6
1803,1803,0.0,0.0,34.6,0.0,34.6
2212,2212,0.0,0.0,0.0,34.53,34.53
694,694,24.62,0.0,0.0,9.9,34.52
186,186,34.51,0.0,0.0,0.0,34.51
1340,1340,0.0,34.51,0.0,0.0,34.51
945,945,34.370000000000005,0.0,0.0,0.0,34.370000000000005
2043,2043,0.0,0.0,34.3,0.0,34.3
1744,1744,0.0,34.3,0.0,0.0,34.3
1461,1461,0.0,34.230000000000004,0.0,0.0,34.230000000000004
305,305,34.20000000000001,0.0,0.0,0.0,34.20000000000001
1477,1477,0.0,34.0,0.0,0.0,34.0
1626,1626,0.0,34.0,0.0,0.0,34.0
1303,1303,0.0,33.99,0.0,0.0,33.99
1693,1693,0.0,33.93,0.0,0.0,33.93
1251,1251,0.0,33.9,0.0,0.0,33.9
1159,1159,33.9,0.0,0.0,0.0,33.9
1319,1319,0.0,33.8,0.0,0.0,33.8
2044,2044,0.0,0.0,33.7,0.0,33.7
2190,2190,0.0,0.0,33.63,0.0,33.63
1913,1913,0.0,0.0,33.62,0.0,33.62
1242,1242,0.0,33.61,0.0,0.0,33.61
974,974,33.61,0.0,0.0,0.0,33.61
335,335,33.56,0.0,0.0,0.0,33.56
2188,2188,0.0,0.0,33.56,0.0,33.56
2547,2547,0.0,0.0,0.0,33.47,33.47
2445,2445,0.0,0.0,0.0,33.47,33.47
1937,1937,0.0,0.0,33.3,0.0,33.3
1933,1933,0.0,0.0,33.3,0.0,33.3
1635,1635,0.0,33.199999999999996,0.0,0.0,33.199999999999996
1590,1590,0.0,33.19,0.0,0.0,33.19
611,611,33.120000000000005,0.0,0.0,0.0,33.120000000000005
2020,2020,0.0,0.0,23.599999999999998,9.52,33.12
2218,2218,0.0,0.0,0.0,33.089999999999996,33.089999999999996
2471,2471,0.0,0.0,0.0,33.01,33.01
1709,1709,0.0,32.9,0.0,0.0,32.9
1657,1657,0.0,32.9,0.0,0.0,32.9
2187,2187,0.0,0.0,32.85,0.0,32.85
2350,2350,0.0,0.0,0.0,32.800000000000004,32.800000000000004
2149,2149,0.0,0.0,32.8,0.0,32.8
820,820,20.8,0.0,11.97,0.0,32.77
1151,1151,32.74,0.0,0.0,0.0,32.74
1328,1328,0.0,32.7,0.0,0.0,32.7
1518,1518,0.0,32.559999999999995,0.0,0.0,32.559999999999995
2403,2403,0.0,0.0,0.0,32.54,32.54
2032,2032,0.0,0.0,32.53,0.0,32.53
384,384,32.5,0.0,0.0,0.0,32.5
2128,2128,0.0,0.0,32.47,0.0,32.47
18,18,32.44,0.0,0.0,0.0,32.44
2385,2385,0.0,0.0,0.0,32.1,32.1
225,225,32.0,0.0,0.0,0.0,32.0
1289,1289,0.0,31.9,0.0,0.0,31.9
1710,1710,0.0,31.86,0.0,0.0,31.86
2229,2229,0.0,0.0,0.0,31.8,31.8
148,148,31.799999999999997,0.0,0.0,0.0,31.799999999999997
1025,1025,31.79,0.0,0.0,0.0,31.79
138,138,31.78,0.0,0.0,0.0,31.78
643,643,31.77,0.0,0.0,0.0,31.77
1045,1045,21.46,0.0,0.0,10.2,31.66
1168,1168,17.1,14.34,0.0,0.0,31.44
2341,2341,0.0,0.0,0.0,31.4,31.4
565,565,31.4,0.0,0.0,0.0,31.4
1034,1034,31.310000000000002,0.0,0.0,0.0,31.310000000000002
379,379,31.27,0.0,0.0,0.0,31.27
1982,1982,0.0,0.0,31.259999999999998,0.0,31.259999999999998
888,888,31.199999999999996,0.0,0.0,0.0,31.199999999999996
1207,1207,31.14,0.0,0.0,0.0,31.14
1017,1017,31.130000000000003,0.0,0.0,0.0,31.130000000000003
2316,2316,0.0,0.0,0.0,31.1,31.1
289,289,4.16,0.0,0.0,26.9,31.06
1807,1807,0.0,0.0,31.03,0.0,31.03
2389,2389,0.0,0.0,0.0,31.02,31.02
2098,2098,0.0,0.0,30.99,0.0,30.99
2591,2591,0.0,0.0,0.0,30.8,30.8
2506,2506,0.0,0.0,0.0,30.8,30.8
2609,2609,0.0,0.0,0.0,30.799999999999997,30.799999999999997
2129,2129,0.0,0.0,30.78,0.0,30.78
1481,1481,0.0,30.700000000000003,0.0,0.0,30.700000000000003
2331,2331,0.0,0.0,0.0,30.700000000000003,30.700000000000003
1586,1586,0.0,30.689999999999998,0.0,0.0,30.689999999999998
202,202,30.6,0.0,0.0,0.0,30.6
1172,1172,3.9,0.0,0.0,26.68,30.58
949,949,30.5,0.0,0.0,0.0,30.5
2463,2463,0.0,0.0,0.0,30.42,30.42
2416,2416,0.0,0.0,0.0,30.42,30.42
540,540,30.38,0.0,0.0,0.0,30.38
232,232,11.5,0.0,0.0,18.8,30.3
359,359,30.22,0.0,0.0,0.0,30.22
2401,2401,0.0,0.0,0.0,30.08,30.08
2311,2311,0.0,0.0,0.0,30.06,30.06
1689,1689,0.0,30.0,0.0,0.0,30.0
1154,1154,29.97,0.0,0.0,0.0,29.97
2130,2130,0.0,0.0,29.740000000000002,0.0,29.740000000000002
2313,2313,0.0,0.0,0.0,29.68,29.68
2109,2109,0.0,0.0,29.64,0.0,29.64
1217,1217,29.6,0.0,0.0,0.0,29.6
869,869,29.6,0.0,0.0,0.0,29.6
2191,2191,0.0,0.0,29.6,0.0,29.6
2170,2170,0.0,0.0,29.58,0.0,29.58
1186,1186,29.53,0.0,0.0,0.0,29.53
1162,1162,29.5,0.0,0.0,0.0,29.5
2033,2033,0.0,0.0,29.4,0.0,29.4
462,462,29.4,0.0,0.0,0.0,29.4
1995,1995,0.0,0.0,29.29,0.0,29.29
2226,2226,0.0,0.0,0.0,29.2,29.2
1749,1749,0.0,6.14,23.03,0.0,29.17
2404,2404,0.0,0.0,0.0,29.13,29.13
1819,1819,0.0,0.0,29.02,0.0,29.02
2476,2476,0.0,0.0,0.0,29.0,29.0
2383,2383,0.0,0.0,0.0,28.94,28.94
1865,1865,0.0,0.0,13.74,15.190000000000001,28.93
1483,1483,0.0,28.9,0.0,0.0,28.9
1321,1321,0.0,28.9,0.0,0.0,28.9
1427,1427,0.0,28.9,0.0,0.0,28.9
2116,2116,0.0,0.0,28.9,0.0,28.9
2198,2198,0.0,0.0,0.0,28.9,28.9
2167,2167,0.0,0.0,28.81,0.0,28.81
1833,1833,0.0,0.0,28.77,0.0,28.77
2267,2267,0.0,0.0,0.0,28.700000000000003,28.700000000000003
2141,2141,0.0,0.0,28.7,0.0,28.7
2136,2136,0.0,0.0,28.7,0.0,28.7
618,618,28.66,0.0,0.0,0.0,28.66
943,943,28.62,0.0,0.0,0.0,28.62
1221,1221,9.2,19.3,0.0,0.0,28.5
2024,2024,0.0,0.0,28.419999999999998,0.0,28.419999999999998
1364,1364,0.0,28.29,0.0,0.0,28.29
1443,1443,0.0,28.2,0.0,0.0,28.2
193,193,28.110000000000003,0.0,0.0,0.0,28.110000000000003
632,632,28.1,0.0,0.0,0.0,28.1
938,938,28.08,0.0,0.0,0.0,28.08
1160,1160,28.009999999999998,0.0,0.0,0.0,28.009999999999998
2437,2437,0.0,0.0,0.0,27.9,27.9
1788,1788,0.0,0.0,27.89,0.0,27.89
872,872,27.83,0.0,0.0,0.0,27.83
648,648,27.759999999999998,0.0,0.0,0.0,27.759999999999998
363,363,27.7,0.0,0.0,0.0,27.7
2391,2391,0.0,0.0,0.0,27.599999999999998,27.599999999999998
2010,2010,0.0,0.0,27.56,0.0,27.56
1138,1138,19.19,0.0,8.3,0.0,27.490000000000002
1952,1952,0.0,0.0,27.38,0.0,27.38
1811,1811,0.0,0.0,27.38,0.0,27.38
2138,2138,0.0,0.0,27.299999999999997,0.0,27.299999999999997
161,161,27.279999999999998,0.0,0.0,0.0,27.279999999999998
1914,1914,0.0,0.0,27.08,0.0,27.08
1578,1578,0.0,27.06,0.0,0.0,27.06
856,856,27.019999999999996,0.0,0.0,0.0,27.019999999999996
2537,2537,0.0,0.0,0.0,26.990000000000002,26.990000000000002
1315,1315,0.0,26.930000000000003,0.0,0.0,26.930000000000003
536,536,26.9,0.0,0.0,0.0,26.9
79,79,26.89,0.0,0.0,0.0,26.89
715,715,26.7,0.0,0.0,0.0,26.7
428,428,26.7,0.0,0.0,0.0,26.7
864,864,26.6,0.0,0.0,0.0,26.6
89,89,26.5,0.0,0.0,0.0,26.5
802,802,26.5,0.0,0.0,0.0,26.5
2176,2176,0.0,0.0,26.36,0.0,26.36
2195,2195,0.0,0.0,26.31,0.0,26.31
793,793,26.300000000000004,0.0,0.0,0.0,26.300000000000004
1597,1597,0.0,26.24,0.0,0.0,26.24
478,478,26.22,0.0,0.0,0.0,26.22
2045,2045,0.0,0.0,13.18,13.04,26.22
981,981,26.15,0.0,0.0,0.0,26.15
2211,2211,0.0,0.0,0.0,26.1,26.1
2055,2055,0.0,0.0,26.1,0.0,26.1
1331,1331,0.0,14.870000000000001,11.21,0.0,26.080000000000002
2592,2592,0.0,0.0,0.0,26.049999999999997,26.049999999999997
1838,1838,0.0,0.0,26.029999999999998,0.0,26.029999999999998
1110,1110,26.020000000000003,0.0,0.0,0.0,26.020000000000003
219,219,18.4,0.0,0.0,7.6,26.0
2473,2473,0.0,0.0,0.0,25.99,25.99
2530,2530,0.0,0.0,0.0,25.94,25.94
2220,2220,0.0,0.0,0.0,25.92,25.92
1944,1944,0.0,0.0,25.9,0.0,25.9
2447,2447,0.0,0.0,0.0,25.8,25.8
1908,1908,0.0,0.0,25.790000000000003,0.0,25.790000000000003
2488,2488,0.0,0.0,0.0,25.75,25.75
1435,1435,0.0,25.700000000000003,0.0,0.0,25.700000000000003
904,904,25.639999999999997,0.0,0.0,0.0,25.639999999999997
288,288,4.5,0.0,0.0,21.1,25.6
1307,1307,0.0,25.51,0.0,0.0,25.51
1954,1954,0.0,0.0,25.49,0.0,25.49
2101,2101,0.0,0.0,25.47,0.0,25.47
360,360,25.43,0.0,0.0,0.0,25.43
1750,1750,0.0,25.4,0.0,0.0,25.4
494,494,25.380000000000003,0.0,0.0,0.0,25.380000000000003
2340,2340,0.0,0.0,0.0,25.380000000000003,25.380000000000003
2607,2607,0.0,0.0,0.0,25.169999999999998,25.169999999999998
781,781,25.159999999999997,0.0,0.0,0.0,25.159999999999997
806,806,25.1,0.0,0.0,0.0,25.1
1411,1411,0.0,25.1,0.0,0.0,25.1
2083,2083,0.0,0.0,25.1,0.0,25.1
937,937,25.1,0.0,0.0,0.0,25.1
1090,1090,25.01,0.0,0.0,0.0,25.01
1822,1822,0.0,0.0,25.0,0.0,25.0
2200,2200,0.0,0.0,0.0,24.96,24.96
1392,1392,0.0,24.939999999999998,0.0,0.0,24.939999999999998
685,685,24.9,0.0,0.0,0.0,24.9
1377,1377,0.0,24.8,0.0,0.0,24.8
1907,1907,0.0,0.0,24.700000000000003,0.0,24.700000000000003
2495,2495,0.0,0.0,0.0,24.700000000000003,24.700000000000003
0,0,11.05,0.0,0.0,13.6,24.65
1690,1690,0.0,24.6,0.0,0.0,24.6
870,870,13.6,0.0,0.0,10.8,24.4
2517,2517,0.0,0.0,0.0,24.35,24.35
725,725,24.32,0.0,0.0,0.0,24.32
1790,1790,0.0,0.0,24.32,0.0,24.32
652,652,24.3,0.0,0.0,0.0,24.3
984,984,24.24,0.0,0.0,0.0,24.24
2451,2451,0.0,0.0,0.0,24.200000000000003,24.200000000000003
2111,2111,0.0,0.0,24.15,0.0,24.15
1225,1225,0.0,24.14,0.0,0.0,24.14
1536,1536,0.0,24.07,0.0,0.0,24.07
124,124,23.96,0.0,0.0,0.0,23.96
2284,2284,0.0,0.0,0.0,23.94,23.94
2276,2276,0.0,0.0,0.0,23.9,23.9
760,760,23.83,0.0,0.0,0.0,23.83
1801,1801,0.0,0.0,23.8,0.0,23.8
1253,1253,0.0,23.8,0.0,0.0,23.8
2534,2534,0.0,0.0,0.0,23.8,23.8
254,254,23.7,0.0,0.0,0.0,23.7
821,821,23.68,0.0,0.0,0.0,23.68
2086,2086,0.0,0.0,23.67,0.0,23.67
848,848,23.61,0.0,0.0,0.0,23.61
2367,2367,0.0,0.0,0.0,23.61,23.61
1134,1134,23.6,0.0,0.0,0.0,23.6
1440,1440,0.0,23.5,0.0,0.0,23.5
2559,2559,0.0,0.0,0.0,23.44,23.44
2474,2474,0.0,0.0,0.0,23.4,23.4
1975,1975,0.0,0.0,23.4,0.0,23.4
720,720,23.4,0.0,0.0,0.0,23.4
2069,2069,0.0,0.0,23.4,0.0,23.4
292,292,18.35,0.0,0.0,4.9,23.25
2480,2480,0.0,0.0,0.0,23.200000000000003,23.200000000000003
282,282,23.2,0.0,0.0,0.0,23.2
960,960,23.2,0.0,0.0,0.0,23.2
1250,1250,0.0,23.19,0.0,0.0,23.19
2523,2523,0.0,0.0,0.0,23.169999999999998,23.169999999999998
1797,1797,0.0,0.0,23.1,0.0,23.1
2030,2030,0.0,0.0,23.09,0.0,23.09
2577,2577,0.0,0.0,0.0,23.0,23.0
830,830,23.0,0.0,0.0,0.0,23.0
655,655,22.9,0.0,0.0,0.0,22.9
2525,2525,0.0,0.0,0.0,22.9,22.9
1845,1845,0.0,0.0,22.8,0.0,22.8
420,420,22.790000000000003,0.0,0.0,0.0,22.790000000000003
1197,1197,12.309999999999999,10.43,0.0,0.0,22.74
98,98,22.700000000000003,0.0,0.0,0.0,22.700000000000003
1837,1837,0.0,0.0,22.7,0.0,22.7
714,714,10.0,12.629999999999999,0.0,0.0,22.63
2359,2359,0.0,0.0,0.0,22.6,22.6
2127,2127,0.0,0.0,22.58,0.0,22.58
2207,2207,0.0,0.0,0.0,22.549999999999997,22.549999999999997
930,930,22.39,0.0,0.0,0.0,22.39
1531,1531,0.0,22.39,0.0,0.0,22.39
1589,1589,0.0,22.3,0.0,0.0,22.3
1902,1902,0.0,0.0,22.3,0.0,22.3
2051,2051,0.0,0.0,22.2,0.0,22.2
2202,2202,0.0,0.0,0.0,22.18,22.18
2078,2078,0.0,0.0,22.18,0.0,22.18
1052,1052,22.06,0.0,0.0,0.0,22.06
1879,1879,0.0,0.0,22.01,0.0,22.01
1057,1057,21.959999999999997,0.0,0.0,0.0,21.959999999999997
158,158,21.9,0.0,0.0,0.0,21.9
2056,2056,0.0,0.0,21.9,0.0,21.9
101,101,21.9,0.0,0.0,0.0,21.9
1770,1770,0.0,21.86,0.0,0.0,21.86
2244,2244,0.0,0.0,0.0,21.8,21.8
455,455,21.8,0.0,0.0,0.0,21.8
734,734,21.79,0.0,0.0,0.0,21.79
744,744,21.77,0.0,0.0,0.0,21.77
2457,2457,0.0,0.0,0.0,21.67,21.67
2363,2363,0.0,0.0,0.0,21.630000000000003,21.630000000000003
2243,2243,0.0,0.0,0.0,21.54,21.54
245,245,21.53,0.0,0.0,0.0,21.53
2376,2376,0.0,0.0,0.0,21.490000000000002,21.490000000000002
1193,1193,21.46,0.0,0.0,0.0,21.46
2089,2089,0.0,0.0,21.4,0.0,21.4
2039,2039,0.0,0.0,21.3,0.0,21.3
410,410,21.299999999999997,0.0,0.0,0.0,21.299999999999997
1458,1458,0.0,21.25,0.0,0.0,21.25
2466,2466,0.0,0.0,0.0,21.200000000000003,21.200000000000003
890,890,21.200000000000003,0.0,0.0,0.0,21.200000000000003
2031,2031,0.0,0.0,21.200000000000003,0.0,21.200000000000003
1115,1115,21.2,0.0,0.0,0.0,21.2
48,48,3.4299999999999997,0.0,17.75,0.0,21.18
1430,1430,0.0,21.17,0.0,0.0,21.17
1705,1705,0.0,21.130000000000003,0.0,0.0,21.130000000000003
2468,2468,0.0,0.0,0.0,21.05,21.05
882,882,20.94,0.0,0.0,0.0,20.94
1713,1713,0.0,20.9,0.0,0.0,20.9
414,414,20.8,0.0,0.0,0.0,20.8
1607,1607,0.0,20.8,0.0,0.0,20.8
1826,1826,0.0,0.0,20.8,0.0,20.8
1941,1941,0.0,0.0,20.779999999999998,0.0,20.779999999999998
2028,2028,0.0,0.0,20.700000000000003,0.0,20.700000000000003
1606,1606,0.0,20.7,0.0,0.0,20.7
295,295,20.6,0.0,0.0,0.0,20.6
1094,1094,14.3,0.0,6.24,0.0,20.54
912,912,20.5,0.0,0.0,0.0,20.5
29,29,20.5,0.0,0.0,0.0,20.5
1260,1260,0.0,20.43,0.0,0.0,20.43
1294,1294,0.0,20.4,0.0,0.0,20.4
504,504,20.34,0.0,0.0,0.0,20.34
195,195,20.33,0.0,0.0,0.0,20.33
939,939,20.310000000000006,0.0,0.0,0.0,20.310000000000006
1415,1415,0.0,20.3,0.0,0.0,20.3
1006,1006,20.3,0.0,0.0,0.0,20.3
2174,2174,0.0,0.0,20.3,0.0,20.3
2225,2225,0.0,0.0,0.0,20.26,20.26
1023,1023,20.200000000000003,0.0,0.0,0.0,20.200000000000003
178,178,20.200000000000003,0.0,0.0,0.0,20.200000000000003
1861,1861,0.0,0.0,20.2,0.0,20.2
2254,2254,0.0,0.0,0.0,20.2,20.2
2155,2155,0.0,0.0,20.0,0.0,20.0
2290,2290,0.0,0.0,0.0,19.98,19.98
1966,1966,0.0,0.0,19.900000000000002,0.0,19.900000000000002
2161,2161,0.0,0.0,19.9,0.0,19.9
452,452,19.9,0.0,0.0,0.0,19.9
695,695,19.9,0.0,0.0,0.0,19.9
1707,1707,0.0,19.9,0.0,0.0,19.9
2478,2478,0.0,0.0,0.0,19.9,19.9
1741,1741,0.0,19.9,0.0,0.0,19.9
2536,2536,0.0,0.0,0.0,19.8,19.8
2597,2597,0.0,0.0,0.0,19.8,19.8
1932,1932,0.0,0.0,19.799999999999997,0.0,19.799999999999997
2450,2450,0.0,0.0,0.0,19.7,19.7
822,822,19.68,0.0,0.0,0.0,19.68
692,692,19.650000000000002,0.0,0.0,0.0,19.650000000000002
2440,2440,0.0,0.0,0.0,19.6,19.6
2417,2417,0.0,0.0,0.0,19.6,19.6
192,192,19.5,0.0,0.0,0.0,19.5
2381,2381,0.0,0.0,0.0,19.5,19.5
1080,1080,19.5,0.0,0.0,0.0,19.5
918,918,19.46,0.0,0.0,0.0,19.46
2240,2240,0.0,0.0,0.0,19.419999999999998,19.419999999999998
2572,2572,0.0,0.0,0.0,19.36,19.36
1350,1350,0.0,19.31,0.0,0.0,19.31
2215,2215,0.0,0.0,0.0,19.3,19.3
541,541,19.3,0.0,0.0,0.0,19.3
2574,2574,0.0,0.0,0.0,19.270000000000003,19.270000000000003
2366,2366,0.0,0.0,0.0,19.23,19.23
2171,2171,0.0,0.0,19.1,0.0,19.1
2140,2140,0.0,0.0,19.03,0.0,19.03
2287,2287,0.0,0.0,0.0,18.9,18.9
653,653,18.9,0.0,0.0,0.0,18.9
1732,1732,0.0,18.85,0.0,0.0,18.85
2418,2418,0.0,0.0,0.0,18.83,18.83
2320,2320,0.0,0.0,0.0,18.79,18.79
850,850,18.75,0.0,0.0,0.0,18.75
1165,1165,18.72,0.0,0.0,0.0,18.72
1141,1141,18.700000000000003,0.0,0.0,0.0,18.700000000000003
767,767,18.64,0.0,0.0,0.0,18.64
263,263,18.62,0.0,0.0,0.0,18.62
567,567,18.6,0.0,0.0,0.0,18.6
239,239,18.5,0.0,0.0,0.0,18.5
633,633,18.5,0.0,0.0,0.0,18.5
2292,2292,0.0,0.0,0.0,18.419999999999998,18.419999999999998
1417,1417,0.0,18.41,0.0,0.0,18.41
2165,2165,0.0,0.0,18.3,0.0,18.3
2234,2234,0.0,0.0,0.0,18.17,18.17
2216,2216,0.0,0.0,0.0,18.1,18.1
2112,2112,0.0,0.0,18.1,0.0,18.1
1086,1086,18.04,0.0,0.0,0.0,18.04
1088,1088,6.7,0.0,11.33,0.0,18.03
2178,2178,0.0,0.0,18.0,0.0,18.0
2562,2562,0.0,0.0,0.0,18.0,18.0
1312,1312,0.0,17.959999999999997,0.0,0.0,17.959999999999997
1527,1527,0.0,17.9,0.0,0.0,17.9
2082,2082,0.0,0.0,17.9,0.0,17.9
2541,2541,0.0,0.0,0.0,17.84,17.84
1672,1672,0.0,17.82,0.0,0.0,17.82
2035,2035,0.0,0.0,17.8,0.0,17.8
1366,1366,0.0,17.8,0.0,0.0,17.8
2278,2278,0.0,0.0,0.0,17.7,17.7
418,418,11.9,0.0,0.0,5.79,17.69
1142,1142,17.68,0.0,0.0,0.0,17.68
2142,2142,0.0,0.0,17.61,0.0,17.61
1617,1617,0.0,17.54,0.0,0.0,17.54
505,505,17.45,0.0,0.0,0.0,17.45
771,771,17.43,0.0,0.0,0.0,17.43
1222,1222,17.4,0.0,0.0,0.0,17.4
2160,2160,0.0,0.0,17.35,0.0,17.35
364,364,17.33,0.0,0.0,0.0,17.33
2501,2501,0.0,0.0,0.0,17.3,17.3
2563,2563,0.0,0.0,0.0,17.3,17.3
493,493,17.259999999999998,0.0,0.0,0.0,17.259999999999998
449,449,17.1,0.0,0.0,0.0,17.1
1809,1809,0.0,0.0,17.09,0.0,17.09
2238,2238,0.0,0.0,0.0,17.0,17.0
2421,2421,0.0,0.0,0.0,17.0,17.0
2100,2100,0.0,0.0,17.0,0.0,17.0
776,776,16.990000000000002,0.0,0.0,0.0,16.990000000000002
2011,2011,0.0,0.0,16.96,0.0,16.96
1071,1071,9.8,0.0,0.0,7.1,16.9
2384,2384,0.0,0.0,0.0,16.9,16.9
631,631,16.86,0.0,0.0,0.0,16.86
322,322,16.81,0.0,0.0,0.0,16.81
1175,1175,16.8,0.0,0.0,0.0,16.8
1341,1341,0.0,16.8,0.0,0.0,16.8
663,663,16.69,0.0,0.0,0.0,16.69
1407,1407,0.0,16.63,0.0,0.0,16.63
234,234,16.5,0.0,0.0,0.0,16.5
2046,2046,0.0,0.0,16.48,0.0,16.48
1394,1394,0.0,16.45,0.0,0.0,16.45
1148,1148,16.43,0.0,0.0,0.0,16.43
2023,2023,0.0,0.0,16.32,0.0,16.32
2469,2469,0.0,0.0,0.0,16.23,16.23
23,23,16.2,0.0,0.0,0.0,16.2
1149,1149,16.19,0.0,0.0,0.0,16.19
1317,1317,0.0,16.15,0.0,0.0,16.15
2349,2349,0.0,0.0,0.0,16.0,16.0
1860,1860,0.0,0.0,15.9,0.0,15.9
2327,2327,0.0,0.0,0.0,15.9,15.9
2596,2596,0.0,0.0,0.0,15.9,15.9
2584,2584,0.0,0.0,0.0,15.9,15.9
1911,1911,0.0,0.0,15.86,0.0,15.86
1084,1084,15.82,0.0,0.0,0.0,15.82
2548,2548,0.0,0.0,0.0,15.8,15.8
2610,2610,0.0,0.0,0.0,15.8,15.8
